Frequency (Hz)	Level (dB)
4587.245178	-92.474861
4587.918091	-93.233597
4588.591003	-92.648201
4589.263916	-92.574234
4589.936829	-92.943245
4590.609741	-92.078445
4591.282654	-92.043213
4591.955566	-91.999481
4592.628479	-91.296509
4593.301392	-91.086670
4593.974304	-91.217323
4594.647217	-91.038994
4595.320129	-91.727188
4595.993042	-92.890862
4596.665955	-92.763557
4597.338867	-92.369209
4598.011780	-91.850990
4598.684692	-91.431206
4599.357605	-90.593964
4600.030518	-89.356415
4600.703430	-89.972755
4601.376343	-89.556587
4602.049255	-89.536850
4602.722168	-89.280388
4603.395081	-89.674477
4604.067993	-90.215469
4604.740906	-90.472374
4605.413818	-92.104218
4606.086731	-92.760468
4606.759644	-91.640381
4607.432556	-92.514900
4608.105469	-94.284004
4608.778381	-93.760376
4609.451294	-93.306633
4610.124207	-93.014168
4610.797119	-92.300751
4611.470032	-93.384094
4612.142944	-93.833069
4612.815857	-92.832008
4613.488770	-92.772095
4614.161682	-93.322189
4614.834595	-92.761482
4615.507507	-92.150139
4616.180420	-93.846649
4616.853333	-91.813499
4617.526245	-91.604111
4618.199158	-91.319046
4618.872070	-89.868004
4619.544983	-90.609520
4620.217896	-90.759171
4620.890808	-90.489273
4621.563721	-89.855179
4622.236633	-90.695824
4622.909546	-92.054039
4623.582458	-92.449326
4624.255371	-92.959305
4624.928284	-93.583870
4625.601196	-94.928261
4626.274109	-94.838303
4626.947021	-93.290123
4627.619934	-95.237320
4628.292847	-95.431877
4628.965759	-95.213066
4629.638672	-94.199570
4630.311584	-93.126343
4630.984497	-93.284172
4631.657410	-92.217194
4632.330322	-92.161057
4633.003235	-93.071594
4633.676147	-93.242210
4634.349060	-92.747162
4635.021973	-92.633904
4635.694885	-92.662697
4636.367798	-91.811783
4637.040710	-90.774406
4637.713623	-89.402412
4638.386536	-90.957161
4639.059448	-92.713470
4639.732361	-92.599617
4640.405273	-93.411453
4641.078186	-93.177162
4641.751099	-92.299706
4642.424011	-91.410072
4643.096924	-91.506882
4643.769836	-92.916290
4644.442749	-94.541748
4645.115662	-90.646172
4645.788574	-89.611374
4646.461487	-92.476028
4647.134399	-93.197220
4647.807312	-92.895638
4648.480225	-92.954971
4649.153137	-93.506287
4649.826050	-92.878220
4650.498962	-92.891777
4651.171875	-92.713051
4651.844788	-93.182747
4652.517700	-91.920166
4653.190613	-91.123512
4653.863525	-91.619316
4654.536438	-90.935310
4655.209351	-90.551392
4655.882263	-89.727791
4656.555176	-88.474899
4657.228088	-89.103371
4657.901001	-90.640076
4658.573914	-90.990036
4659.246826	-90.397392
4659.919739	-89.960831
4660.592651	-90.036713
4661.265564	-89.914406
4661.938477	-90.217506
4662.611389	-90.752907
4663.284302	-92.042671
4663.957214	-93.219986
4664.630127	-92.224586
4665.303040	-92.227478
4665.975952	-92.587608
4666.648865	-92.305542
4667.321777	-91.189377
4667.994690	-92.387703
4668.667603	-94.677269
4669.340515	-93.915108
4670.013428	-93.612701
4670.686340	-94.067810
4671.359253	-90.132759
4672.032166	-89.543411
4672.705078	-92.715546
4673.377991	-92.529350
4674.050903	-94.619537
4674.723816	-94.576851
4675.396729	-93.912849
4676.069641	-94.200912
4676.742554	-94.200302
4677.415466	-93.970161
4678.088379	-95.044106
4678.761292	-95.596703
4679.434204	-95.580154
4680.107117	-94.244057
4680.780029	-91.018745
4681.452942	-90.947800
4682.125854	-94.585098
4682.798767	-96.226875
4683.471680	-95.470673
4684.144592	-93.062599
4684.817505	-91.768173
4685.490417	-91.726418
4686.163330	-91.452423
4686.836243	-91.720673
4687.509155	-93.322678
4688.182068	-93.776649
4688.854980	-93.939201
4689.527893	-93.845634
4690.200806	-92.211754
4690.873718	-90.216660
4691.546631	-89.396370
4692.219543	-90.757797
4692.892456	-94.679619
4693.565369	-94.406845
4694.238281	-91.698196
4694.911194	-90.682747
4695.584106	-91.249184
4696.257019	-91.535088
4696.929932	-90.826035
4697.602844	-90.998398
4698.275757	-92.117805
4698.948669	-91.934418
4699.621582	-90.586105
4700.294495	-89.461037
4700.967407	-90.061142
4701.640320	-91.393188
4702.313232	-92.342842
4702.986145	-91.899673
4703.659058	-91.587814
4704.331970	-91.417618
4705.004883	-90.996284
4705.677795	-90.028694
4706.350708	-89.947014
4707.023621	-89.627769
4707.696533	-90.368248
4708.369446	-91.570053
4709.042358	-92.050407
4709.715271	-90.696999
4710.388184	-90.448219
4711.061096	-92.670876
4711.734009	-95.043785
4712.406921	-95.403732
4713.079834	-93.554596
4713.752747	-89.795258
4714.425659	-88.546928
4715.098572	-91.403610
4715.771484	-94.766388
4716.444397	-95.572754
4717.117310	-94.811752
4717.790222	-92.660812
4718.463135	-91.364578
4719.136047	-91.108322
4719.808960	-90.176819
4720.481873	-91.208084
4721.154785	-94.618744
4721.827698	-95.432625
4722.500610	-95.050720
4723.173523	-94.576385
4723.846436	-93.898544
4724.519348	-92.198830
4725.192261	-90.970261
4725.865173	-90.293007
4726.538086	-92.485451
4727.210999	-93.691620
4727.883911	-93.281784
4728.556824	-93.361473
4729.229736	-89.815361
4729.902649	-88.992867
4730.575562	-91.283875
4731.248474	-92.741074
4731.921387	-92.662552
4732.594299	-93.824699
4733.267212	-91.334686
4733.940125	-90.591484
4734.613037	-90.260643
4735.285950	-90.152405
4735.958862	-90.637062
4736.631775	-91.186836
4737.304688	-91.168839
4737.977600	-90.778740
4738.650513	-91.012169
4739.323425	-92.741493
4739.996338	-93.870369
4740.669250	-94.878494
4741.342163	-93.228226
4742.015076	-90.360207
4742.687988	-91.067390
4743.360901	-91.975662
4744.033813	-93.000404
4744.706726	-93.064247
4745.379639	-91.811691
4746.052551	-91.255455
4746.725464	-90.481819
4747.398376	-90.277046
4748.071289	-90.330093
4748.744202	-89.441589
4749.417114	-88.961174
4750.090027	-91.111931
4750.762939	-92.048828
4751.435852	-91.687454
4752.108765	-90.955826
4752.781677	-90.185150
4753.454590	-88.452705
4754.127502	-87.721268
4754.800415	-89.939392
4755.473328	-92.675171
4756.146240	-94.707191
4756.819153	-91.848732
4757.492065	-90.027374
4758.164978	-90.788223
4758.837891	-91.772713
4759.510803	-92.277924
4760.183716	-93.666611
4760.856628	-93.742691
4761.529541	-92.102470
4762.202454	-91.138054
4762.875366	-91.145599
4763.548279	-89.983017
4764.221191	-89.028740
4764.894104	-89.578323
4765.567017	-89.852730
4766.239929	-89.464645
4766.912842	-88.715714
4767.585754	-88.436401
4768.258667	-88.574104
4768.931580	-88.488121
4769.604492	-88.315598
4770.277405	-88.930557
4770.950317	-88.856850
4771.623230	-89.631683
4772.296143	-91.564209
4772.969055	-90.881119
4773.641968	-90.662735
4774.314880	-91.300476
4774.987793	-91.585266
4775.660706	-91.906799
4776.333618	-93.345314
4777.006531	-93.759041
4777.679443	-93.387306
4778.352356	-91.588821
4779.025269	-88.810883
4779.698181	-88.889122
4780.371094	-91.159233
4781.044006	-93.265923
4781.716919	-93.733696
4782.389832	-93.342842
4783.062744	-90.794029
4783.735657	-90.533432
4784.408569	-92.813362
4785.081482	-95.285561
4785.754395	-94.740929
4786.427307	-93.331291
4787.100220	-93.204750
4787.773132	-93.793068
4788.446045	-93.654655
4789.118958	-93.250404
4789.791870	-92.211258
4790.464783	-91.658539
4791.137695	-90.490471
4791.810608	-88.398567
4792.483521	-89.939995
4793.156433	-92.044357
4793.829346	-91.067665
4794.502258	-91.348885
4795.175171	-91.557808
4795.848083	-91.759758
4796.520996	-91.517036
4797.193909	-92.466263
4797.866821	-93.432739
4798.539734	-93.788406
4799.212646	-92.773148
4799.885559	-92.828194
4800.558472	-92.323090
4801.231384	-91.840721
4801.904297	-91.255501
4802.577209	-90.039711
4803.250122	-89.985985
4803.923035	-91.309654
4804.595947	-91.521751
4805.268860	-91.338875
4805.941772	-91.172607
4806.614685	-91.388435
4807.287598	-92.077347
4807.960510	-91.731339
4808.633423	-91.815300
4809.306335	-93.573097
4809.979248	-95.335960
4810.652161	-94.261070
4811.325073	-93.978195
4811.997986	-93.396301
4812.670898	-91.533821
4813.343811	-90.394112
4814.016724	-90.698212
4814.689636	-90.044693
4815.362549	-89.847679
4816.035461	-90.460007
4816.708374	-89.950142
4817.381287	-90.344902
4818.054199	-90.622375
4818.727112	-90.642975
4819.400024	-91.550171
4820.072937	-92.499397
4820.745850	-92.609261
4821.418762	-92.761017
4822.091675	-92.268814
4822.764587	-91.063309
4823.437500	-90.608086
4824.110413	-90.438957
4824.783325	-90.717171
4825.456238	-90.943413
4826.129150	-90.851677
4826.802063	-91.008865
4827.474976	-90.828369
4828.147888	-93.409737
4828.820801	-93.798981
4829.493713	-91.733955
4830.166626	-91.890633
4830.839539	-92.305305
4831.512451	-93.485832
4832.185364	-93.779160
4832.858276	-93.238594
4833.531189	-92.058762
4834.204102	-91.617584
4834.877014	-90.521469
4835.549927	-89.122742
4836.222839	-89.107491
4836.895752	-88.715683
4837.568665	-89.841568
4838.241577	-90.137566
4838.914490	-89.478149
4839.587402	-88.711838
4840.260315	-89.129288
4840.933228	-89.373940
4841.606140	-89.619865
4842.279053	-89.911880
4842.951965	-90.692421
4843.624878	-91.983589
4844.297791	-91.234009
4844.970703	-90.456551
4845.643616	-90.067673
4846.316528	-90.321266
4846.989441	-90.068390
4847.662354	-89.535614
4848.335266	-89.366783
4849.008179	-90.454178
4849.681091	-90.500786
4850.354004	-91.628807
4851.026917	-91.904106
4851.699829	-91.057106
4852.372742	-90.535545
4853.045654	-90.981247
4853.718567	-91.424492
4854.391479	-92.412148
4855.064392	-90.986374
4855.737305	-89.361534
4856.410217	-91.396362
4857.083130	-93.175980
4857.756042	-92.154198
4858.428955	-94.343727
4859.101868	-94.987617
4859.774780	-92.132439
4860.447693	-89.324310
4861.120605	-89.436836
4861.793518	-91.792328
4862.466431	-91.953445
4863.139343	-93.119621
4863.812256	-93.785797
4864.485168	-91.634415
4865.158081	-90.835922
4865.830994	-90.259247
4866.503906	-89.033440
4867.176819	-88.715652
4867.849731	-90.519089
4868.522644	-91.910248
4869.195557	-93.104050
4869.868469	-92.713768
4870.541382	-91.112511
4871.214294	-91.820023
4871.887207	-92.141396
4872.560120	-92.255325
4873.233032	-93.308067
4873.905945	-94.620857
4874.578857	-94.312317
4875.251770	-92.761322
4875.924683	-93.060135
4876.597595	-93.899635
4877.270508	-93.914063
4877.943420	-95.082802
4878.616333	-93.831131
4879.289246	-93.713844
4879.962158	-93.643356
4880.635071	-93.481422
4881.307983	-93.168747
4881.980896	-93.296333
4882.653809	-93.264198
4883.326721	-91.794426
4883.999634	-91.320457
4884.672546	-92.287758
4885.345459	-93.070816
4886.018372	-93.369881
4886.691284	-93.188530
4887.364197	-93.369270
4888.037109	-92.785416
4888.710022	-92.377960
4889.382935	-93.290009
4890.055847	-93.417046
4890.728760	-93.889427
4891.401672	-94.653366
4892.074585	-94.267014
4892.747498	-93.577515
4893.420410	-94.490837
4894.093323	-94.970779
4894.766235	-94.429398
4895.439148	-94.542358
4896.112061	-93.957024
4896.784973	-92.926086
4897.457886	-94.973114
4898.130798	-92.951050
4898.803711	-92.761452
4899.476624	-93.218529
4900.149536	-91.403557
4900.822449	-91.578438
4901.495361	-93.238571
4902.168274	-93.722031
4902.841187	-93.627602
4903.514099	-94.712105
4904.187012	-94.971985
4904.859924	-93.871056
4905.532837	-92.781387
4906.205750	-92.229431
4906.878662	-93.063332
4907.551575	-94.324455
4908.224487	-94.310066
4908.897400	-93.818802
4909.570313	-93.368256
4910.243225	-94.758591
4910.916138	-94.893379
4911.589050	-92.009407
4912.261963	-92.200516
4912.934875	-94.894608
4913.607788	-94.820259
4914.280701	-93.490379
4914.953613	-95.079544
4915.626526	-95.640144
4916.299438	-94.633606
4916.972351	-94.347794
4917.645264	-93.287895
4918.318176	-93.703560
4918.991089	-93.456444
4919.664001	-91.953377
4920.336914	-92.727097
4921.009827	-93.991753
4921.682739	-92.753471
4922.355652	-91.784988
4923.028564	-91.695702
4923.701477	-92.781029
4924.374390	-91.949165
4925.047302	-92.709900
4925.720215	-93.128746
4926.393127	-93.096138
4927.066040	-93.859550
4927.738953	-94.230347
4928.411865	-92.766808
4929.084778	-91.682945
4929.757690	-92.827133
4930.430603	-94.406570
4931.103516	-93.954651
4931.776428	-92.552681
4932.449341	-93.003227
4933.122253	-94.391029
4933.795166	-92.700134
4934.468079	-91.640404
4935.140991	-93.261024
4935.813904	-94.105064
4936.486816	-92.640480
4937.159729	-93.455292
4937.832642	-94.746048
4938.505554	-94.014244
4939.178467	-93.793930
4939.851379	-93.480942
4940.524292	-95.022949
4941.197205	-95.600807
4941.870117	-94.440567
4942.543030	-94.377289
4943.215942	-93.015236
4943.888855	-93.123650
4944.561768	-94.049835
4945.234680	-92.310585
4945.907593	-92.533669
4946.580505	-93.889824
4947.253418	-93.393333
4947.926331	-92.376587
4948.599243	-92.269897
4949.272156	-90.513649
4949.945068	-90.316505
4950.617981	-91.384468
4951.290894	-90.570602
4951.963806	-89.591064
4952.636719	-90.677017
4953.309631	-91.996086
4953.982544	-92.429955
4954.655457	-92.795998
4955.328369	-93.059692
4956.001282	-91.439835
4956.674194	-90.599648
4957.347107	-90.492256
4958.020020	-91.017555
4958.692932	-90.981186
4959.365845	-90.506210
4960.038757	-90.023399
4960.711670	-89.683113
4961.384583	-88.835663
4962.057495	-88.371552
4962.730408	-89.022346
4963.403320	-89.833595
4964.076233	-89.253220
4964.749146	-89.364372
4965.422058	-89.464981
4966.094971	-89.159309
4966.767883	-89.941086
4967.440796	-91.006920
4968.113708	-91.474701
4968.786621	-91.245895
4969.459534	-91.256050
4970.132446	-90.965302
4970.805359	-90.449371
4971.478271	-91.543541
4972.151184	-90.787964
4972.824097	-91.687035
4973.497009	-94.692802
4974.169922	-94.488777
4974.842834	-93.395485
4975.515747	-91.645912
4976.188660	-91.443047
4976.861572	-93.197929
4977.534485	-92.781204
4978.207397	-92.154770
4978.880310	-91.527428
4979.553223	-94.055489
4980.226135	-92.678032
4980.899048	-92.107506
4981.571960	-94.243690
4982.244873	-93.092598
4982.917786	-91.966499
4983.590698	-92.226028
4984.263611	-92.075302
4984.936523	-89.183441
4985.609436	-88.332588
4986.282349	-91.119278
4986.955261	-92.340584
4987.628174	-91.572975
4988.301086	-91.501915
4988.973999	-90.266273
4989.646912	-89.942032
4990.319824	-89.738396
4990.992737	-90.785683
4991.665649	-92.180435
4992.338562	-91.885986
4993.011475	-92.015503
4993.684387	-91.768944
4994.357300	-91.533920
4995.030212	-91.765091
4995.703125	-92.902870
4996.376038	-91.964508
4997.048950	-90.468948
4997.721863	-89.094582
4998.394775	-88.873451
4999.067688	-87.885399
4999.740601	-79.775589
5000.413513	-81.128723
5001.086426	-88.409340
5001.759338	-88.624725
5002.432251	-87.595695
5003.105164	-86.639275
5003.778076	-86.419250
5004.450989	-88.138412
5005.123901	-91.779976
5005.796814	-93.021141
5006.469727	-92.488960
5007.142639	-90.844398
5007.815552	-90.659477
5008.488464	-89.926949
5009.161377	-88.032501
5009.834290	-87.485291
5010.507202	-89.128830
5011.180115	-91.243126
5011.853027	-93.325432
5012.525940	-94.361763
5013.198853	-92.203712
5013.871765	-88.937233
5014.544678	-87.693756
5015.217590	-88.583488
5015.890503	-89.298965
5016.563416	-90.751305
5017.236328	-92.537361
5017.909241	-93.514320
5018.582153	-90.226097
5019.255066	-87.890701
5019.927979	-88.870964
5020.600891	-90.489365
5021.273804	-89.953491
5021.946716	-89.479439
5022.619629	-89.158966
5023.292542	-90.233223
5023.965454	-92.260170
5024.638367	-93.015877
5025.311279	-91.404343
5025.984192	-90.248543
5026.657104	-90.083931
5027.330017	-90.522598
5028.002930	-91.059532
5028.675842	-89.802887
5029.348755	-88.308159
5030.021667	-89.466110
5030.694580	-90.821915
5031.367493	-90.236275
5032.040405	-88.903786
5032.713318	-88.701538
5033.386230	-88.774841
5034.059143	-88.190697
5034.732056	-88.733704
5035.404968	-89.945717
5036.077881	-91.156616
5036.750793	-91.545883
5037.423706	-91.748322
5038.096619	-91.146828
5038.769531	-88.547195
5039.442444	-87.045540
5040.115356	-86.904587
5040.788269	-87.823486
5041.461182	-90.205833
5042.134094	-92.306595
5042.807007	-92.249466
5043.479919	-89.335938
5044.152832	-87.207146
5044.825745	-88.561554
5045.498657	-89.482742
5046.171570	-88.777885
5046.844482	-89.940582
5047.517395	-92.375603
5048.190308	-92.715149
5048.863220	-90.589806
5049.536133	-89.544533
5050.209045	-90.416176
5050.881958	-90.858459
5051.554871	-89.823776
5052.227783	-90.235542
5052.900696	-91.794914
5053.573608	-92.979286
5054.246521	-92.957489
5054.919434	-90.862984
5055.592346	-89.359016
5056.265259	-90.959427
5056.938171	-92.584465
5057.611084	-92.090706
5058.283997	-90.990425
5058.956909	-91.254242
5059.629822	-92.624825
5060.302734	-93.107986
5060.975647	-91.818680
5061.648560	-91.483910
5062.321472	-90.836571
5062.994385	-90.003357
5063.667297	-89.850609
5064.340210	-89.472847
